x,y
1.219045297450001044e+02,2.512432075400005260e+01
1.219146525150000571e+02,2.512420254200003455e+01
1.219164774960000841e+02,2.512726284900003293e+01
1.219260440680000102e+02,2.512966466800003218e+01
1.219208160320000616e+02,2.511745904200006407e+01
1.219169473800000105e+02,2.511617661700006465e+01
1.219160373610000079e+02,2.511385777400005281e+01
1.219231987680000202e+02,2.511328253500005303e+01
1.219265524910000522e+02,2.510814555600006770e+01
1.219232249100000445e+02,2.510531212900002629e+01
1.219241572250000445e+02,2.510367275300006895e+01
1.219194509460000972e+02,2.510224644100003388e+01
1.219195945490000668e+02,2.509485132500003601e+01
1.219144343910000998e+02,2.508974765800007845e+01
1.219144161690001056e+02,2.508547722200006547e+01
1.219168741450000653e+02,2.508140167400006248e+01
1.219155435470000839e+02,2.507664048900005582e+01
1.219198527780000632e+02,2.507629881300005081e+01
1.219284561600001098e+02,2.507086560200002623e+01
1.219317172880000726e+02,2.506312116100002640e+01
1.219295361510000930e+02,2.503981272800007218e+01
1.219345559090000961e+02,2.503235870400004615e+01
1.219471098250000978e+02,2.502106206800004884e+01
1.219778895890000285e+02,2.502661284400005570e+01
1.219901681480000661e+02,2.502106003300002612e+01
1.219922861590000593e+02,2.501647074600003862e+01
1.219914545470001030e+02,2.501496985200003564e+01
1.219915633200000684e+02,2.501279353600006061e+01
1.219977683260000276e+02,2.502075760200006016e+01
1.220018191980000211e+02,2.501480561600004648e+01
1.220063386730000730e+02,2.501538642200006279e+01
1.220050833680001006e+02,2.501337807900006283e+01
1.220075006170001188e+02,2.501173480000005611e+01
1.220059943180000346e+02,2.500332185700005994e+01
1.220051614300000438e+02,2.500154740600004288e+01
1.219966813120000779e+02,2.500076097500004835e+01
1.219838844140000447e+02,2.499055517100003954e+01
1.219775435180000613e+02,2.499006771400007665e+01
1.219747471210000640e+02,2.498529198400007090e+01
1.219677216850000150e+02,2.498481705900002225e+01
1.219667961030000924e+02,2.498245584600005031e+01
1.219583072410000568e+02,2.498262258900007282e+01
1.219442736130000640e+02,2.497683095200005710e+01
1.219418331910001143e+02,2.497338570900006971e+01
1.219362290200000416e+02,2.497385178200005384e+01
1.219255916940001043e+02,2.496856021400003556e+01
1.219201522690000274e+02,2.495906177700004491e+01
1.219201972540000725e+02,2.495519307700004674e+01
1.219053594300000896e+02,2.494659780200004207e+01
1.219046710360000816e+02,2.493981623600006969e+01
1.218952834570001187e+02,2.494072673200003010e+01
1.218892626030000201e+02,2.493709722200003398e+01
1.218850432310000542e+02,2.491793115800004443e+01
1.218717875840001170e+02,2.490364478700007567e+01
1.218718771490000563e+02,2.490496704200006661e+01
1.218673750490000884e+02,2.490298725300004890e+01
1.218604735000000119e+02,2.489446134300004587e+01
1.218513621040000316e+02,2.489011374900002238e+01
1.218508364680000113e+02,2.488645913200002724e+01
